"programmingUIandBackend","Programming of Frontend and Backend."
"quality","Quality"
"Quantity","Quantity"
"questionsAboutCAD","Questions about online CAD"
"questionsAboutOrdering","Questions about ordering"
"questionsAboutProduction","Manufacturing questions"
"questionsAboutSystemPriceEtc","Questions about the system, price inquiries, etc."
"quickAndPrecise","fast and precise"
"quoteTime","Time to get a quote"
"radii","Radii"
"radiiInfo","Many <a title=\"Wendeschneidplatten auf Wikipedia\" href=\"https://de.wikipedia.org/wiki/Wendeschneidplatte\">inserts</a> have a radius of 0,4 mm. Therefore, inside corners of the rotated contour cannot be made sparp-edged. It is also more advantageous for stability, since sharp transistions weaken components. However, if radii are not allowed (because the part is to be screwed up to the stop and is obstructed by the radius), then a puncture must be applied. Balls, free stitches and small radii can be measured poorly. The tolerances of radii are still difficult to control. Here it is necessary to measure complex with coordinate measuring machines and these are accordingly expensive."
"radiiInfoHeadline","Radii"
"rapidfactureAboutUs","About us: Team, history and milestones. RAPIDFACTURE"
"rapidfactureConstructionInfoHeadline","RAPIDFACTURE: Information about Construction and Production"
"rapidfactureContactYourPartnerOnline","RAPIDFACTURE contact. Your partner for manufacturing online."
"rapidfactureFAQ","RAPIDFACTURE FAQ - Answers regarding CAD, Production, Delivery"
"rapidFactureIndexHeadline","RAPIDFACTURE: Draw and Order CNC Turned Parts Online"
"rapidfactureNewsHeadline","News about the project. New features. RAPIDFACTURE"
"rapidfactureStartpage","RAPIDFACTURE home page"
"rapidfactureStoredMaterialsHeadline","RAPIDFACTURE: Production Offers and In-stock Materials"
"rapidfactureTermsAndConditions","Terms and Conditions Rapidfacture"
"registerCourt","Register Court"
"remove","remove"
"requestNow","Start request!"
"salesTaxId","Sales tax ID"
"samples","Sample Parts"
"send","Send"
"sendMailToUs","Send mail to RAPIDFACTURE"
"sendUsAMessage","Send us a message:"
"september","September"
"signupNewsletter","Sign up"
"specialPlastic","special plastic"
"stainlessSteel","stainless steel"
"standardAlloy","standard alloy"
"startCAD","Start CAD"
"startRapidfactureCAD","Start RAPIDFACTURE Online CAD"
"steels","Steels"
"storedMaterials","Storage materials"
"storedMaterials1","In order to ensure short delivery times for prototypes, the materials in the table below are in stock for diameters up to 80mm, in parts also for larger diameters."
"storedMaterials2","The blue materials are not in stock.<!-- Acquisition often takes only a couple of days.-->"
"storedMaterials3","Other materials are possible as well &mdash; please contact us."
"strategyAndFinance","Strategy and Finance"
"surfaceInfo","Turning reaches very smooth surfaces. The surface finish is better than milling because the thickness is constant and the cutting process is more stable (lower vibration inclination). More information can be found in the <a title=\"Oberflächenrauheit & Oberflächenangaben – Zeichnung\" href=\"http://www.precifast.de/oberflaechenrauheit-oberflaechenangabe-zeichnungen/\">CNC blog Precifast</a>."
"surfaceInfoHeadline","Surface Finishes"
"systemDev","System development"
"systemRequirements","System requirements of online CAD"
"teamAndHistory","Team and history"
"tecAdvisor","Technical Consulting"
"technical2DDrawing","technical 2D drawing"
"templateHeadline","CAD templates"
"templates","Templates"
"termsAndConditions","Terms and Conditions"
"termsAndConditionsShort","GTC"
"thanksForRequest","Thank you for your inquiry"
"threadInfo","A lot of thread sizes can be made by<a title=\"Gewindedrehen auf metall-wissen.de\" href=\"http://www.metall-wissen.de/gewindedrehen/\"> thread cutting</a>. Threads cannot be rotated to a stop &mdash; the tool always needs discontinuation space. This is approximately two or three times the thread pitch."
"threadInfoHeadline","Threads"
"threads","Threads"
"threeDCADModels","3D CAD models"
"tolerancesInfo","Always make sure, that exact dimensions (e.g. if the part has to fit into a counterpart) are given a sensible tolerance. All untolerated dimensions of a drawing fall under the <a title=\"Wikipedia Tabelle Allgemeintoleranz\" href=\"https://de.wikipedia.org/wiki/Toleranztabellen_nach_ISO_2768\">general tolerance</a>. This can be too coarse for many applications. For example, a bolt with a diameter of 32 mm receives a tolerance of ± 0,3 mm. For high dimensional accuracy, we always produce tolerance center. A measurement with 50 mm and + 0,1 mm tolerance is therefore made to 50,05 mm ± 0,05 mm."
"tolerancesInfoHeadline","Tolerances"
"turningMethodInfo","Turning, together with milling, is one of the most commonly used techniques in the field of metal cutting. Mainly metals, but also plastics are processed. When turning, the workpiece is rotated and the material is removed by means of a stationary tool. This creates a rotationally symmetrical component. Typical applications are tips, nozzles, faucets, but above all machine components from the drive technology such as bearings, shafts, spindles, gear-wheels, cylinders or pistons. Also flanges, as they are needed for attachhing electro motors or for joining pipes."
"turningMethodInfoHeadline","The process &bdquo;turning&ldquo;"
"undercutInfo","Turning tools have radii on the cutting edge, so that no sharp edges are created on the workpiec, but curves. If a counterpart is to be fitted precisely to the surfaces of the workpiece, these curves are disturbing because the counterpart is here. With a free-stitch, material is removed, so that a space is created. Free stitches are required due to production (discontinuation of the tool) or to ease assembly. Further information can be found in the <a title=\"CNC-Blog Precifast: Freistiche\" href=\"http://www.precifast.de/freistich-din-509-technisches-zeichnen/\">CNC-blog Precifast</a>."
"undercutInfoHeadline","Free stitches"
"undercuts","Undercuts"
"unitPrices","Unit costs"
"uploadingOwnData","Can I upload a part drawn in another CAD?"
"varietyOfRings","Variety of rings"
"whoProducesParts","Who produces the parts?"
"yourEmail","Your email address"
"youtubeChannel","RAPIDFACTURE Youtube Channel"
"link_CAD","/#/contour/cylinder"
"link_CAD_Templates","/#/contour/templates"
"link_CAD_Info","/#/contour/info"
"link_CAD_Cart","/#/account/cart"
"META_COPYRIGHT","RapidFacture GmbH"
"META_AUTHOR","RapidFacture GmbH"
"META_SUBJECT","Software"
"META_KEYWORDS_aboutUs","about us, team, uni, university, mechanical engineering, history, founding, turning, production, development, milestones"
"META_KEYWORDS_agb","ToS, Terms of Service, turning, delivery, contract, buy, privacy policy"
"META_KEYWORDS_contact","contact, send message, imprint, contact person, turning, milling, production, special part, turned part, milled part"
"META_KEYWORDS_faq","online CAD, CAD CAM, CNC turned parts, free CAD, turned part, turning, milled part, milling, delivery, shipping, order, questions, answers, FAQ"
"META_KEYWORDS_index","online CAD, CAD CAM, CNC turned parts, free CAD, turned parts, turning, milled parts, milling, prototypes, single parts, special parts, rapid prototyping, automation, cutting, IoT"
"META_KEYWORDS_software","Configurator, Configuration, Calculation, ERP, CAD, CAM, CAD/CAM, Digitization, Industry 4.0, IoT, web development, automated NC program generation, Automation, Interfaces"
"META_KEYWORDS_softwareStandard","calculation, Automated calculation, ERP, CAD, CAM, CAD/CAM, Digitization, Industry 4.0, All in one, Production planning, Automation, Integration, Interfaces"
"META_KEYWORDS_news","news, development, founding, start-up, online CAD, CAD CAM, CNC turnes parts, turned parts, turning, company registration, Exist, milled parts, milling, manufacturing, IoT, start-up, university"
"META_KEYWORDS_production","product range, offer, quantity, component size, processing, stock list, material, steel, aluminium, cooper, bronze, brass, plastics"
"META_DESCRIPTION_aboutUs","About us. Team, History of founding. Milestones in our project and overview about RAPIDFACTURE development."
"META_DESCRIPTION_agb","ToS - RAPIDFACTURE. Disclaimer, purchase contract, conclusion of contract and cancellation"
"META_DESCRIPTION_contact","Contact RAPIDFACTURE. Your capable partner for online production and IoT. Send us a message or call us."
"META_DESCRIPTION_faq","RAPIDFACTURE FAQ. All about our online CAD, product range, production and delivery. Information regarding delivery time, processing and communication."
"META_DESCRIPTION_guide","Informations about construction, production and main cost drivers in single part manufacturing for chipping processes."
"META_DESCRIPTION_index","Design, calculate and order turned parts online. Live calculation with live price estimation. Own production in Germany - fast and precise. Private and corporate customers."
"META_DESCRIPTION_news","RAPIDFACTURE news. News on the state of the project. New online CAD features and development of the automated CAM processor. Companies development."
"META_DESCRIPTION_production","RAPIDFACTURE product range, component sizes, quantities and procssings. Materials on stock for fast manufacturing. "
"META_DESCRIPTION_software","Development of modern webapplications for industry. Automation of your factory starting from fist sketch till the product."
"META_DESCRIPTION_softwareStandard","Rapidfacture all in one solution for factories: The web application from the quote with automatic calculation, management, production planning and CAD/CAM"
"cncTurnedParts","CNC Turned Parts"
"onlineConstructCalculateAndOrder","design, calculate and order online"
"ConstructCalculateOrder","design - calculate - order"
"TurnedAndMilledPartsOnline","Turned and milled parts online"
"OnlineCAD","online CAD"
"StartOnlineCAD","get instant quote"
"ImportSTEP","import STEP-files"
"Only3Steps","Only 3 steps"
"ConstructOnline","or design it online"
"AutomatedSinglePartProduction","Automated single part production"
"ReceiveGoods","Receive goods"
"StartNow","Start now"
"Templates","Templates"
"GoToTemplates","Go to templates"
"YourCustomDrawing","You've got your own drawing?"
"GotoInquiry","submit an inquiry"
"ChooseTheMaterial","Choose the material"
"SteelStainlessSteelAluminumCopperMaterialsPlastics","steel, stainless steel, aluminium, copper materials, plastics"
"ChooseTheContour","Choose the contour"
"CylinderConeAndCircularElements","barrel elements, conical and circular elements"
"DefineSurfacesAndEdges","Define surfaces and edges"
"RadiusChamferUndercutSurfacefinishThreadKnurled","radius, chamfer, undercut, surfacefinish, thread, knurling"
"AddEdits","Add details"
"TransverseboreKeylengthsBoltcircles","cross hole, key width and bolt circles"
"order","Order turned part"
"AlsoWithExpressDelivery","optional with express delivery"
"BuyNow","Buy Now!"
"Features","Features"
"EasyHandling","Easy to use"
"LiveCalculation","Instant pricing"
"StandardDeliveryTime2-3Weeks","Standard delivery time: 2 - 3 weeks"
"Express1Weekor3Days","Express shipping: 3 workdays or 1 week"
"Export2DDrawing","Export your 2D-drawing"
"Export3DDrawingSTEPIGESSTL","Export your 3D STEP/IGES/STIL-file"
"WeightCalculation","Weight calculation"
"SavingProjects","Save your project"
"ExpressDelivery","Express delivery"
"ExpressProduction","Express production"
"UserAccount","User accounts"
"DrawingManagement","Drawing management"
"Service","Service"
"CreatingDrawings","Create drawings"
"IntegrationOfYourDrawings","Integration of your drawings"
"SoftwareConsulting","Software consulting"
"Training","Training"
"SendUsYourDrawing","Send us your drawing!"
"AboutRapidfacture","About RAPIDFACTURE"
"AboutRapidfacture_P1","In our portal for manufacturing online we offer prototype parts for milling and turning for quantities from 1 to 50 000. All further customisations such as hardening, anodisation or grinding are included. We also produce welded components."
"AboutRapidfacture_P2","You decide whether to choose best price or fast delivery. We always make sure that the measurements of the elements are correct and satisfy your requirements. Good communication and compliance with delivery dates are our priority."
"AboutRapidfacture_P3","We see the challenges of manufacturing as an opportunity to constantly work on ourselves and our processes and to take the next step with our software solutions. We prefer to work with people who work on your products with the same ambition. Our motivation is to support you in the field of manufacturing and processes."
"other_language_icon","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABgAAAAYCAYAAADgdz34AAADS0lEQVRIS92VbUyTZxSGr5aBqJUWUMsgU1ACzqCiYOKYiWYbBmPEP0aR0UqdH2gmRmNRM5LShGWOLjPiokzRausHGv/IYkZgWzBRXAIoTqJCUNAFpU6ghaIIo695W6A061oT9Y/n7/M+93Wec587r4R3XJJ3rM97AmhVqYRphw/TOfgBGn01l68++s/kHLWbuRWqYMhmI9FqJSbzMn9b7B7fLU6M4MTCbl7o9hBlMDBZrZY4R9SWs1Xo/a2KGWVlTEhK4uC5RvKK/2Rg0DEq4AsQIJWgy4on64aR/sbbTp1xsbFIxBIVlmwqF46n2LHn7SBCq0Wp1dLQ3EnGvt9pemh1Qv4PEDV1IudUSsL0XyNPTyeqsJDufgFNQTXlB9JcAJJ+FsJCxmHaGkdscR5SmYwYk4n+iQq2G65x8pdmr4Dk2ZM5MKURW/GPRJeWEpKWxpUbT/gy/w/an/ZB/RY3YGQW21d/zG57JdaTRqKNRkJSUzlfeZ81qTM9PLjw6z2STxXA0BDRJhPSqUp0JXV8e+Km2xdvAPF0TmwYZ1cF49DmEK5SEanXIwkKokHhNrkpJYUwlYqIvXtpfdzr7Pr6XxbP5RgBOByCMPwWn7kbCwiQy/1mdNTkm3K5IK7f265kcPVdB8LbFhdfON9mcwEEQfALEF8ojki8KAbNX4mKUulwDsQ1HXvhk7lKzhR+RkzkJDr276fLbCa+psYDIAwM8Fino9NsRmooIfNSP7dburybPBbwzYb56HOScTy10KZWQ0AAdesLWLN81ihgXreVC1X3WbtsJj1VVbRpNCiyNfwgW8ahi3e9r6mYSLHrJQs+pKeigraNG5Hn7mLnPwnU3XlG69kVHgDpwqNkr4zjkPZTgvustKrVOOx2WnKLUB9ppqvnpTto6TsrBGPBUkKDJbTn52MrL6dL9xPrzBZnIj9SyrwCxFbjpyso++5zEuPCsRgMdBgMyIoO8lWNjCvH0t0mv2xp4UFGBsEJczi9QIP+dBNDDpc1vgDieVCglKLcRexYl8Dz+nqnzqQvUokuOeICPDOZhHatlvH679lQG8rVhg4Ps/wBRj5esXgaRt1SwgP/5dG2bcSYza+TX38L6fv8PfllvtkQfN9+Ba5sgyjE+DJ+AAAAAElFTkSuQmCC"
"link_HP_other_language","/de"
"change_to_language","Goto German version"
"language","en"
"socialMedia","Social media"
"conditions","Issues"
"partner","partner"
"name","Name"
"companyName","Company name"
"manufacturingPartner","Manufacturing partner"
"YourSoftwareYourCompany","Our software, your company"
"PartnerSlogan1","Choose one of many available solutions which are provided by RAPIDFACTURE."
"PartnerSlogan2","Also we could advise you about your individual solution!"
"software","Software"
"manufacturingPartnerBenefit_Pre","RAPIDFACTURE provides ..."
"manufacturingPartnerBenefit_1","a better machine usage in addition to your daily business."
"manufacturingPartnerBenefit_2","all job data pre-filtered."
"manufacturingPartnerBenefit_3","online marketing for your production business."
"manufacturingPartnerBenefit_4","no additional effort and no production commitment."
"manufacturingPartnerBenefit_5","the complete IT infrastructure."
"manufacturingPartnerBenefit_6","a system ready to use for you."
"manufacturingPartnerBenefit_Extra_1","We deliver all data for process and tool database. The creation of two postprocessors are included. Profit from further software development and increasing automation."
"manufacturingPartnerBenefit_Extra_2","The times are changing. Keep control with RAPIDFACTURE."
"OrderOnline","Order online"
"OnlineOrder","Online order"
"CADSoftwareDescription","The RAPIDFACTURE CAD is optimized for turning and intuitively operable. The instant pricing as well as the integrated design-rule-checks ensure cost- and production optimized construction.
In addition to the pure geometric tolerances, surface and machining (e.g. threads) are defined with, which makes automated processing possible. As a web application, the CAD is usable by any computer in the company network without installation."
"CAMSoftwareDescription","The RAPIDFACTURE CAM creates NC programs based on process, material and tool databases. The contour of the turned parts will automatically breaked down to define the needed tools and edits. The final export is a work and arm plan including the NC program. Instructions for measuring will be added to the NC program as comments. Independently of the large number of parameters, the software is easy to use."
"ERPSoftwareDescription","The RAPIDFACTURE ERP provides a shared administration and archivement of orders. Coupled with the accompanying drawing and the NC programs it eliminates the hassle of searching in the future.
Because of the modular design of the ERP system you could purchase only for your relevant components and integrate them into your system.
The web interface allows you to use the ERP from any computer in your corporate network without any installation."
"CALCSoftwareDescription","In comparison with other calculation tools or excel spreadsheets the RAPIDFACTURE CALCulator depends on more details. This allowes a more realistic calculation of arm and edit times. Instead of estimates all given details will be involved. The calculation still regards on the machine, tools and material parameters. Even people without many years of CNC experience can calculate prices and experienced people could increase their efficiency by comparing."
"yourFirstname","First name"
"yourLastname","Last name"
"yourCompany","Company name"
"yourCompanySize","Company size"
"yourMessage","Your message"
"yourPhone","Phone"
"Introduction Video","Introduction video"
"ProductionFromDrawing","Drawing based production"
"PDFpreferred","pdf-files preferred (includes all relevant parameters such as material, tolerances, surfaces)"
"WeHelpYouMakeDraw","our engineers are pleased to assist you during the creation of your drawing"
"Production","Production"
"Quantities1-1000","quantities: 1 - 100,000"
"Diameter3-190mm","diameter: 3 - 190 mm"
"Length-450mm","maximum length: up to 450 mm"
"TurningMillingDrilling","turning, milling, drilling"
"ThreadsKnurlings","threads, knurling"
"FiveAxisMilling","3 and 5 axis milling"
"OneClickToPart","Just one click to get the component"
"CadTemplates","CAD templates"
"softwareBenefit_CAD_1","instant pricing"
"softwareBenefit_CAD_2","intuitive handling"
"softwareBenefit_CAD_3","optimized for turning"
"softwareBenefit_CALC_1","setup-/ production time"
"softwareBenefit_CALC_2","recognize problems early"
"softwareBenefit_CALC_3","adjust the parameter"
"softwareBenefit_ERP_1","optimized for production"
"softwareBenefit_ERP_2","connected with CAD / CAM"
"softwareBenefit_ERP_3","manage drawings"
"softwareBenefit_CAM_1","intuitive operation"
"softwareBenefit_CAM_2","process database"
"softwareBenefit_CAM_3","AutoGenerate-NC"
"interestedAwaitYourMessage","Interested? Contact us!"
"interestedInDemo","You will be redirected to our demo system."
"demoRedirect","Demo system"
"CADSoftwareExtra_1","Creating a drawing with material definition and metadata (general tolerance / surfaces, creator, ...)"
"CADSoftwareExtra_2","Create contour (outside / inside), tolerance and fit definiton"
"CADSoftwareExtra_3","Edge definition: radii / chamfers / free stitches according norms DIN 509 and DIN 76"
"CADSoftwareExtra_4","Surface features: Metric / UNC / UNF thread, definition of surface quality, knurling"
"CADSoftwareExtra_5","Volume features: Cross hole, polygon milling (wrench width, hexagon, etc.)"
"CADSoftwareExtra_6","Integrated calculator, weight calculation, fit calculator, calculation shafts and shaft / hub connections"
"CADSoftwareExtra_7","CAD format forms all production-relevant prameters (geometry, tolerances, surfaces)
- basis for automated further processing"
"CADSoftwareExtra_8","Design rules checks"
"CADSoftwareExtra_9","2D-export PDF, 3D export STEP/IGES/STL (early stage)"
"CADSoftwareExtra_10","Account with drawing management"
"CADSoftwareExtra_11","Create and load templates"
"CALCSoftwareExtra_1","Import drawings with just one click and calculate the price"
"CALCSoftwareExtra_2","Calculate material costs"
"CALCSoftwareExtra_3","Estimate consequences of edits and mounting"
"CALCSoftwareExtra_4","Estimate setup and processing time"
"CALCSoftwareExtra_5","Estimate needs of special tools and special tool fees"
"CALCSoftwareExtra_6","Shipping Estimator"
"CALCSoftwareExtra_7","Adaptable calculation parameters"
"ERPSoftwareExtra_1","Management of inquiries, orders and clients"
"ERPSoftwareExtra_2","Creation of offers, confirmations, delivery notes and invoices  Erstellung von Angebote, Auftragsbestätigung, Lieferschein, Rechnungen"
"ERPSoftwareExtra_3","Integrated slim CRM system"
"ERPSoftwareExtra_4","Inquiries on website request will go directly into the ERP system - 1 click to offer"
"ERPSoftwareExtra_5","Management of drawings with corresponding NC programs."
"ERPSoftwareExtra_6","Timemanagement of different edits"
"ERPSoftwareExtra_7","Management of materials"
"ERPSoftwareExtra_8","Toolmanagement"
"ERPSoftwareExtra_9","Management of mounting tools"
"ERPSoftwareExtra_10","Show availability and delivery time on your homepage"
"CAMSoftwareExtra_1","Facing, contour turning internal/external, parting, grooving, drilling"
"CAMSoftwareExtra_2","Thread turning"
"CAMSoftwareExtra_3","Feature recognition: Automatic contour segmentation, recognition of undercuts and grooves"
"CAMSoftwareExtra_4","Material database and tool management"
"CAMSoftwareExtra_5","Process knowledgebase for rapid program generation"
"CAMSoftwareExtra_6","Comment of NC programs for better overview"
"CAMSoftwareExtra_7","Measuring holding (fits, threaded) with comments as operator instructions"
"CAMSoftwareExtra_8","Cycle dismantle into pure G-code with integrated cutting radius compensation"
"CAMSoftwareExtra_9","Automatic generation of work schedules and tool lists"
"CAMSoftwareExtra_10","time calculation"
"materialOverview","Overview of materials"
"InfoFlyer"," info flyer"
"Presentation"," presentation"
"SoftwareBrochure","Software brochure"
"producionPlace","Manufacturing base"
"marketplace","Marketplace"
"blog","Blog"
"login","Login"
"tradeFair","Trade fair"
"SoftwareFlyer"," software flyer"
"onExpositionVisitUs","Soon you will find us at the Hannover Messe."
"GetContourFromStepOrConstruct","Contour: STEP import or construct online"
"administration","IT-Administration"
"individualSolutions","Individual Solutions"
"standardSoftware","Rapid Suite"
"jobs","Jobs"
"FromPieceNum1","from quantities of 1"
"street","Street"
"zip","Zip code"
"city","City"
"cadInfo","CAD infos"
"LearnMoreAboutOnlineCAD","learn more about our online CAD"
"LearnMoreAboutProduction","learn more about our manufacturing"
"BeginWith","Start with ..."
"BeginWith_OnlineCAD","our online CAD"
"BeginWith_Template","a template"
"BeginWith_Video","an intro video"
"JobsClaim1","<center><b>We combine IT and mechanical engineering.</b></center>"
"JobsClaim2","<center><b><i>Our passion is automation.</i></b></center>"
"JobsClaim3","<center><i><b>Become a part of our team!</b></i></center>"
"OpenPositions","Open positions"
"Interested?","Interested?"
"GetInTouch","Write an e-mail"
"OrGiveUsACall","Or just call +49 8442 / 929 18 77."
"Software-CustomClaim1","We make your process digital."
"Software-CustomClaim2","Our Automation makes you permanent competitive."
"OurSpecialties","Our specialties"
"Automation","Automation"
"Automation_1","Automated Quotes"
"Automation_2","Automated NC program generation"
"Automation_3","Replication of complexe processes in IT"
"Integration","Integration"
"Integration_1","Experience in many areas (Production, Engineering, CAD/CAM, calculation)"
"Integration_2","Parameter and knowledge databases"
"Integration_3","Digital trends"
"ContemporaryWebTechnologies","Modern web technologies"
"ContemporaryWebTechnologies_1","Apps in a modular building kit; fast development of new applications"
"ContemporaryWebTechnologies_2","Easy to use software, no installation, device independet"
"ContemporaryWebTechnologies_3","Agile development"
"WhyAutomate","Why automate?"
"WhyAutomate_1","Live for production companies isn't getting easier."
"WhyAutomate_2","Beneath production tasks other problems appear:"
"WhyAutomate_3","It is getting more and more difficult to get qualified machnine operatores"
"WhyAutomate_4","Cheap prices from foreign countries force lower prices"
"WhyAutomate_5","Customers use to buy smaller lot sizes"
"WhyAutomate_6","Delivery times should become smaller"
"MyProcessIsComplicatedCanItBeAutomated","My process ist complexe - can it be automated?"
"MyProcessIsComplicatedCanItBeAutomated_1","To replicate processes in software is a only a matter of effort"
"MyProcessIsComplicatedCanItBeAutomated_2","It is Rewarding when a lot of time can be saved if ..."
"MyProcessIsComplicatedCanItBeAutomated_3","Tasks are periodic or take a long time"
"MyProcessIsComplicatedCanItBeAutomated_4","The task takes a long time to learn"
"MyProcessIsComplicatedCanItBeAutomated_5","Software provides a higher level of optimation"
"IsRapidfactureSoftwareCompatibleWithMySoftware","Is Rapidfacture software compatible with my software?"
"IsRapidfactureSoftwareCompatibleWithMySoftware_1","Rapidfacture software can be integrated in existing software"
"IsRapidfactureSoftwareCompatibleWithMySoftware_2","Our interfaces are open"
"IsRapidfactureSoftwareCompatibleWithMySoftware_3","The software can be customized to your machine in short time"
"IsRapidfactureSoftwareCompatibleWithMySoftware_4","Further materials/processes can be added to the database"
"IsRapidfactureSoftwareCompatibleWithMySoftware_5","Lean back and let us do the setup"
"SoftwareClaim1","Production becomes digital."
"SoftwareClaim2","Our software supports you."
"WhyRapidSuite","Why the Rapid Suite?"
"ProductionAutomaticQuotingManual","You manufacture fully automatically, but calculate manually?"
"ProductionAutomaticQuotingManual_1","Automation of your quotation process"
"ProductionAutomaticQuotingManual_2","Time saving for your manufacturing process"
"ProductionAutomaticQuotingManual_3","Specification of your calculation"
"ProductionAutomaticQuotingManual_4","Faster customer service"
"SoftwareTooComplicated","Your software is too complicated?"
"SoftwareTooComplicated_1","Intuitive web software from Rapidfacture"
"SoftwareTooComplicated_2","Fast processing possible - no training courses required"
"SoftwareTooComplicated_3","No installation needed"
"SoftwareTooComplicated_4","Turnkey system"
"SoftwareTooComplicated_5","Automatic backup and monitoring"
"TypingPDFDrawingsByHand","You manually type your PDF-drawings into the PC?"
"TypingPDFDrawingsByHand_1","Maximum automation"
"TypingPDFDrawingsByHand_2","This makes small batch sizes possible, strengtens competitiveness and counteracts shortage of skilled workers"
"TypingPDFDrawingsByHand_3","Avoid interface problems due to continuous database"
"TypingPDFDrawingsByHand_4","Reduction of integration effort"
"SurveyingProductionTooLaborious","Recording your production is too time-consuming?"
"SurveyingProductionTooLaborious_1","More structure - less search effort"
"SurveyingProductionTooLaborious_2","Management of your customers, orders, drawings, NC programs, etc. in one system."
"SurveyingProductionTooLaborious_3","Return of the production experience in the tender preparation"
"MustItBeRapidfacture","Does it really have to be Rapidfacture?"
"MustItBeRapidfacture_1","Combination of ERP, CAD/CAM, QS, PPS, PDM, calculation and NC program management possible"
"MustItBeRapidfacture_2","Combining knowledge from manufacturing, technical development, CAD/CAM, ERP and calculation"
"EstablishedSoftwareDoesntMeetExpectations","A common software does not meet your requirements?"
"EstablishedSoftwareDoesntMeetExpectations_1","Modular software from Rapidfacture"
"EstablishedSoftwareDoesntMeetExpectations_2","Adaptation to your requirements"
"EstablishedSoftwareDoesntMeetExpectations_3","Open-source modules"
"EstablishedSoftwareDoesntMeetExpectations_4","Stability and flexibility in the software"
"SoftwareModules","Software modules"
"GoToOnlineDemo","Try the online demo"
"Jobs_1","We can still use helping hands."
"Jobs_2","With us, you have a diversified workplace and you will learn a lot."
"Jobs_3","You work with a young dynamic team."
"Jobs_4","We attach great importance to reliability, learning ability and humor."
"informationMaterial","Information material"
"toContactForm","Go to contact form"
"WeShowYouOurSoftwareOnYourPC","We show you our software online"
"orTestYourself","or test yourself"
"RequestDemo","Request a demo"
"ProductionAutomaticQuotingManual_5",""
"messageError","Send error - please send a mail direct to info@rapidfacture.com"
"marketingManagement","Marketing Management"
"FrontendDev","Frontend Development"
"BackFrontDev","Backend and Frontend Development"
"officeManagement","Office Management"
"startOnlineCadInfo","Create a drawing, import STEP files or inquire pdf drawings"
"outOfOrderForRebuild","Currently our request form is being revised.<br><br>You will then find it in your account area so that you can track the status of each request in the account.<br><br>Please make your present inquiries with pdf to"
"LoginAccount","LOGIN"
"privacyInfo","Please see our"
"privacyPolicy","Privacy Policy"
"OnlineDesign","Design online"
"ProductionCapabilites","Manufacturing capabilites"
"Sorting","Sorting"
"SortByMonth","Sort by month"
"SortByYear","Sort by year"
"SortByCategory","Sort by category"
"team","Team"
"META_DESCRIPTION_impressum",""
"META_KEYWORDS_impressum",""
"yourFirstName","First Name"
"subject","Subject"
"contactPerson","Сontact Persons"
"AreYouInterestedInRapidPrototyping","Are you interested in rapid prototyping?"
"AreYouLookingToReduceTimeInTheSupplyProcess","Would you like to optimize your supply process?"
"WeAreHappyToHelp","We are happy to help!"
"MonFri","Monday to Friday"
"officeAddress","Office address"
"officeAddressStreet","Max-Planck-Str. 7"
"officeAddressPostalCode","85716"
"officeAddressCity","Unterschleißheim"
"CentralOffice","Central office"
"PublicRelationsAndMarketing","Public relations and Marketing"
"TurnedAndMilledParts","Turned and milled parts"
"CompanySize","Size of your company"
"TurnedPartsOnline","Turned and milled parts online"
"contactForm","Write us"
"companySize","Size of your company"
"productionPartner","Partner"
"describeYourAmbition","Please describe your company and your manufacturing capabilites"
"becomeManufacturingPartner","Become a manufacturing partner"
"becomeManufacturingPartnerIn4Steps","TAKE PART WITHIN 4 SIMPLE STEPS"
"becomeManufacturingPartnerIn4Steps1","Contacting Rapidfacture"
"becomeManufacturingPartnerIn4Steps2","Test order in your company"
"becomeManufacturingPartnerIn4Steps3","Testing of the parts by Rapidfacture"
"becomeManufacturingPartnerIn4Steps4","Become a manufacturing partner"
"ManufacturingPartnerDescriptionHead","Rapidfacture is always looking for new manufacturing partners."
"ManufacturingPartnerDescription","All turned and milled parts are manufactured exclusively in German companies. Quality <span> Made in Germany </span> is very important to us - that's why we work with companies that are as local as possible. <br> A personal approach and a good relationship with our manufacturing partners are particularly important to us."
"ManufacturingCapabilities","Your manufacuring capabilites"
"ManufacturingYourAdvantages","Your advantages as a production partner of Rapidfacture"
"ManufacturingPartnerYouOffer","You offer one or more of the following services:"
"ManufacturingOurRequirements","OUR REQUIREMENTS"
"ManufacturingOurRequirementsText1","Your production location is in Germany?"
"ManufacturingOurRequirementsText2","You offer one or more of the services listed?"
"ManufacturingOurRequirementsText3","Open communication is important to you?"
"ManufacturingYourServiceRange","YOUR RANGE OF SERVICE"
"ManufacturingYourServiceRangeHead1","CNC Production"
"ManufacturingYourServiceRangeText1","CNC turning, CNC milling, eroding"
"ManufacturingYourServiceRangeHead2","Further processing"
"ManufacturingYourServiceRangeText2","Heat treatment, grinding, hoisting/lapping, coating"
"ManufacturingYourServiceRangeHead3","Sheet metal working"
"ManufacturingYourServiceRangeText3","Laser cutting, 3D printing"
"CNC-turning","CNC turning"
"CNC-milling","CNC milling"
"erode","Erode"
"postProcessing","Post processing"
"heatTreatment","Heat treatment"
"grind","Grinding"
"honeLapping","Hone or Lapping"
"coating","Coating"
